CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST100512,Priya Singh,17,Male,1624964.875,INR,30,Basic,,,monthly,3371.49,6,2,3,Books,Hyderabad,India,rediffmail.com,Web,Credit Card,1100,2,No,0
CUST101059,Arjun Khan,27,MALE,651168,INR,43,Basic,,,Rarely,1785.16,7,0,6,Grocery,chenai,India,hotmail.com,iOS,Credit Card,535,1,Yes,0
CUST101060,Arjun Joshi,30,Male,862630,INR,77,Platinum,09-08-2024,,monthly,5899.62625,10,7,3,Beauty,PUNE,india,gmail.com,iOS,Credit Card,86,2,no,0
CUST101061,Amit Kumar,17,Female,925046,USD,40,Gold,24-04-2022,,weekly,1631.3,3,2,2,Food Court,Mumbai,India,rediffmail.com,Web,UPI,843,5,No,0
CUST101062,Pooja Chopra,3.5,Male,1291757,INR,67,Basic,,,Monthly,4924.25,38,21,18,Books,Mumbai,IN,rediffmail.com,Mobile,CREDIT CARD,650,4,Yes,0
CUST101063,Myra Reddy,25,Female,815245,INR,76,Platinum,,,Monthly,3289.08,17,3,13,Gaming,CHENNAI,IN,yahoo.com,iOS,upi,1394,3,Yes,0
CUST101064,Ananya Rao,13,Female,651168,INR,25,Platinum,,,Weekly,1646.09,4,3,0,Grocery,pune,INDIA,gmail.com,Desktop,UPI,1077,4,No,1
CUST101065,Aarav Kumar,44,Female,460185,INR,63,Platinum,,,Weekly,1411.07,12,17,21,food court,Lucknow,IN,gmail.com,Android,Credit Card,1281,1,yes,0
CUST101066,Ananya Mehta,16,Male,1016919,INR,32,Silver,,,Monthly,848.84,12,4,8,Electronics,jaipur,india,rediffmail.com,web,upi,1697,4,No,0
CUST101067,Ayaan Joshi,24,FEMALE,657350,INR,43,Silver,,17-04-2024,Monthly,5899.62625,55,26,29,kids,JAIPUR,india,hotmail.com,Mobile,Wallet,1046,3,No,0
CUST101068,Kiara Mishra,41,Other,672838,INR,54,PLATINUM,,11-12-2025,Rarely,2673.43,3,2,1,Books,Bengaluru,India,GMAIL.COM,Web,upi,1086,4,Yes,0
CUST101069,Vivaan Singh,34,MALE,970009,USD,39,GOLD,22-04-2022,01-12-2023,RARELY,2123.03,0,0,0,KIDS,Mumbai,india,hotmail.com,Android,Credit Card,0,1,yes,1
CUST101070,Ira Chopra,28,FEMALE,1121486,INR,46,basic,,,weekly,1960.76,51,3,29.5,electronics,Bengaluru,IN,GMAIL.COM,android,upi,461,1,No,1
CUST101071,Amit Iyer,16,MALE,276968,INR,31,PLATINUM,16-03-2025,,RARELY,2796.38,36,12,23,HOME DECOR,delhi,India,hotmail.com,Desktop,Wallet,931,5,No,1
CUST101072,Rahul Mishra,34,MALE,364119,USD,40,Silver,,,monthly,545.89,25,1,25,Kids,JAIPUR,IN,rediffmail.com,web,Wallet,1212,5,no,0
CUST101073,Ayaan Das,45,Male,376898,INR,45,Gold,21-05-2025,,RARELY,3880.11,10,6,3,gaming,PUNE,INDIA,rediffmail.com,IOS,Debit Card,1470,4,yes,1
CUST101074,Ayaan Mehta,43,Other,476848,INR,26,silver,03-09-2024,26-12-2025,Rarely,505.8,21,12,8,Gaming,lucknow,INDIA,gmail.com,web,Wallet,2234,5,no,0
CUST101075,Aditya Sinha,48,Male,469517,USD,66,Gold,,22-06-2024,Monthly,1973.62,21,18,2,SPORTS,Pune,india,gmail.com,android,Credit Card,2373,5,Yes,0
CUST101076,Vihaan Joshi,45,FEMALE,382036,INR,38,silver,,12-01-2024,Monthly,1280.96,20,7,14,SPORTS,KOLKATA,IN,gmail.com,web,Debit Card,1457,5,Yes,0
CUST101077,Aarav Mishra,30,FEMALE,192961,INR,50,PLATINUM,,,Monthly,921.75,10,2,8,FASHION,Mumbai,IN,GMAIL.COM,web,Cash,1446,3,Yes,0
CUST101078,Neha Sinha,36,Female,1,USD,70,Silver,,,monthly,2809.34,21,15,6,KIDS,Pune,India,yahoo.com,IOS,Cash,1081,4,No,0
CUST101079,Neha Sharma,38,MALE,814914,INR,11,Gold,,,Daily,712.08,55,26,29.5,Electronics,Delhi,India,outlook.com,IOS,Credit Card,1898,4,Yes,0
CUST101080,Sara Kapoor,19,Female,555611,INR,41,PLATINUM,,,monthly,1899.77,11,9,1,grocery,chenai,India,gmail.com,web,Wallet,989,3,Yes,0
CUST101081,Neha Singh,40,female,254629,INR,19,GOLD,,,Weekly,1146.77,3,0,2,Food Court,Bengaluru,India,gmail.com,iOS,CREDIT CARD,1251,1,Yes,1
CUST101083,Priya Sharma,20,FEMALE,343380,INR,100,GOLD,,,Weekly,5899.62625,3,0,3,Books,chenai,India,gmail.com,IOS,Cash,1784,5,No,1
CUST101084,Aadhya Mehta,63.5,Male,927899,INR,32,Gold,,,RARELY,1840.75,13,8,6,Grocery,Hyderabad,india,yahoo.com,IOS,UPI,2469,3,No,0
CUST101085,Aditya Mehta,47,MALE,804843,INR,75,Gold,,,Rarely,863.96,0,0,0,Grocery,Jaipur,India,outlook.com,iOS,upi,1000,2,no,0
CUST101086,Ayaan Sharma,23,Female,899248,USD,70,Gold,31-03-2025,,Monthly,2991.4,4,1,2,Books,ahmedabad,IN,hotmail.com,Web,Cash,-50,1,Yes,0
CUST101087,Saanvi Patel,26,Male,490589,INR,67,PLATINUM,,,Weekly,2786.19,3,2,0,SPORTS,Delhi,India,gmail.com,Mobile,Debit Card,596,5,yes,0
CUST101088,Riya Gupta,45,Other,570468,INR,40,Platinum,,,Monthly,1814.65,36,18,17,SPORTS,BENGALURU,india,yahoo.com,android,Wallet,1784,5,yes,0
CUST101089,Priya Singh,41,Male,363029,INR,32,silver,,09-04-2022,monthly,1005.08,8,5,3,Sports,chenai,INDIA,gmail.com,Desktop,CREDIT CARD,1424,5,No,0
CUST101090,Riya Sharma,38,Male,595820,INR,37,Platinum,23-02-2021,,monthly,971.79,21,14,7,GAMING,Bengaluru,India,outlook.com,android,upi,703,2,No,0
CUST101091,Vivaan Nair,51,MALE,1371515,INR,85,GOLD,27-04-2023,,Monthly,1258.6,35,26,6,GROCERY,Delhi,india,outlook.com,android,CREDIT CARD,641,1,No,0
CUST101092,Amit Sinha,33,Male,476811,INR,50,Silver,,,Monthly,3798.37,15,3,11,HOME DECOR,PUNE,India,hotmail.com,Desktop,CREDIT CARD,1815,3,Yes,1
CUST101093,Ananya Mishra,23,Female,305745,INR,49,silver,,,Daily,2344.41,13,9,5,books,pune,India,gmail.com,web,Credit Card,617,2,yes,0
CUST101094,Myra Rao,21,female,1103858,INR,31,Silver,10-02-2021,23-04-2021,Rarely,1380.98,1,0,1,electronics,Hyderabad,IN,company.com,IOS,upi,1304,2,yes,1
CUST101095,Saanvi Rao,42,male,524498,INR,81,PLATINUM,,06-12-2021,Monthly,1814.21,5,2,3,electronics,Chennai,India,hotmail.com,Web,Credit Card,1328,3,No,0
CUST101096,Myra Reddy,37,FEMALE,457801,INR,90,PLATINUM,,28-05-2024,Weekly,5476.97,0,0,1,fashion,Lucknow,India,company.com,web,Credit Card,1207,2,Yes,0
CUST101097,Reyansh Joshi,42,MALE,651168,INR,40,Platinum,,,Rarely,1256.68,53,26,18,Fashion,Mumbai,India,company.com,IOS,Credit Card,28,3,yes,0
CUST101098,Sara Kumar,15,Male,413622,INR,80,GOLD,,,RARELY,862.11,8,7,1,SPORTS,Jaipur,India,company.com,Android,Debit Card,929,4,No,0
CUST101099,Sara Gupta,33,female,1624964.875,USD,65,Platinum,,,Weekly,3256.81,19,1,18,home decor,KOLKATA,India,GMAIL.COM,IOS,upi,0,4,No,1
CUST101100,Kiara Singh,39,Male,309305,INR,53,Silver,,,Monthly,2588.07,3,1,1,Books,LUCKNOW,India,company.com,Desktop,upi,798,3,Yes,1
CUST101101,Riya Verma,50,Male,748073,INR,16,Silver,,16-09-2022,Rarely,1814.65,10,4,6,sports,Pune,India,hotmail.com,Desktop,UPI,568,4,yes,0
CUST101102,Ayaan Iyer,32,MALE,1283640,INR,61,Gold,,,Rarely,1793.68,29,8,21,electronics,Lucknow,India,company.com,Web,upi,1446,4,Yes,0
CUST101103,Arjun Sinha,30,Female,1261255,INR,48,Gold,,01-02-2022,monthly,2412.08,12,7,4,FOOD COURT,CHENNAI,India,yahoo.com,Desktop,Cash,321,2,No,0
CUST101104,Amit Das,35,MALE,502515,USD,23,Gold,,,monthly,622.77,55,26,19,FASHION,Ahmedabad,India,gmail.com,Mobile,Debit Card,1933,3,Yes,0
CUST101105,Amit Gupta,30,Male,1265512,USD,28,silver,,,Monthly,1354.64,1,0,1,gaming,lucknow,India,GMAIL.COM,android,Credit Card,320,5,Yes,1
CUST101106,Aditya Sharma,48,Other,266193,INR,52,basic,,05-07-2024,Monthly,1788.91,9,3,5,Fashion,pune,INDIA,gmail.com,IOS,Cash,1490,5,No,0
CUST101107,Rahul Patel,33,FEMALE,633831,INR,38,silver,,07-01-2024,Monthly,1196.13,23,7,16,KIDS,JAIPUR,india,yahoo.com,Mobile,CREDIT CARD,1345,4,yes,0
CUST101108,Saanvi Mishra,53,Female,891701,INR,48,PLATINUM,,,weekly,1542.16,47,26,4,Beauty,Mumbai,India,rediffmail.com,Android,upi,1140,4,No,0
CUST101109,Krishna Patel,17,Male,826554,INR,58,Gold,,06-08-2024,RARELY,4223.82,2,1,2,Fashion,Hyderabad,India,company.com,web,upi,1754,4,Yes,0
CUST101110,Krishna Singh,45,Female,793051,INR,35,Silver,,,monthly,1597.08,28,7,20,Beauty,Pune,India,gmail.com,web,Debit Card,1370,5,yes,0
CUST101111,Saanvi Sinha,39,Male,639285,USD,65,Gold,27-05-2024,,Rarely,2132.76,6,5,1,food court,delhi,india,hotmail.com,IOS,upi,1346,3,Yes,0
CUST101112,Sai Patel,50,male,670071,INR,66,Silver,,,weekly,2999.24,9,7,1,BEAUTY,LUCKNOW,INDIA,gmail.com,web,Credit Card,1567,1,No,0
CUST101113,Ishaan Sharma,42,MALE,620708,INR,82,Basic,,,Monthly,4662.54,28,5,23,fashion,chenai,India,GMAIL.COM,iOS,Credit Card,634,1,No,0
CUST101114,Myra Kapoor,28,female,397033,INR,56,PLATINUM,,,Weekly,1281.78,3,2,0,food court,lucknow,IN,gmail.com,iOS,UPI,1351,4,yes,0
CUST101115,Pooja Reddy,37,Female,508831,INR,27,basic,,29-04-2026,Monthly,3994.21,28,11,17,Electronics,NEW DELHI,India,rediffmail.com,Android,CREDIT CARD,1138,4,yes,0
CUST101116,Aditya Nair,18,Female,588166,INR,40,basic,29-03-2023,,monthly,5899.62625,31,16,14,Food Court,NEW DELHI,india,gmail.com,Web,Cash,347,3,yes,0
CUST101117,Reyansh Das,38,female,626903,INR,67,Platinum,18-01-2023,13-03-2025,Monthly,3050.07,6,3,2,BEAUTY,Lucknow,India,gmail.com,IOS,upi,1471,4,Yes,0
CUST101118,Ananya Reddy,58,FEMALE,238697,INR,40,silver,,,Monthly,1978,8,2,6,KIDS,Hyderabad,India,gmail.com,android,Debit Card,88,3,No,0
CUST101119,Aadhya Joshi,32,Female,651168,INR,39,Silver,,,RARELY,948.83,55,26,9,Electronics,bengaluru,IN,outlook.com,iOS,Cash,1236,2,no,0
CUST101120,Sara Das,36,female,763776,INR,100,Silver,,,Daily,2847.92,9,0,9,Sports,CHENNAI,India,gmail.com,web,Credit Card,838,5,Yes,1
CUST101121,Sara Sharma,13,MALE,573160,INR,38,PLATINUM,,,Monthly,518.51,46,26,6,Electronics,bengaluru,India,GMAIL.COM,iOS,CREDIT CARD,1671,1,yes,0
CUST101122,Riya Patel,22,MALE,1621953,INR,46,Platinum,,,Monthly,1979.79,7,0,7,home decor,Hyderabad,India,hotmail.com,IOS,upi,907,3,yes,0
CUST101123,Pooja Patel,23,Female,394659,INR,93,Gold,,02-02-2025,Weekly,1578.05,20,16,3,Grocery,Delhi,India,gmail.com,Android,Wallet,1458,1,No,0
CUST101124,Ira Mishra,35,Male,1246862,INR,28,Silver,,,Weekly,2283.31,55,3,29.5,electronics,LUCKNOW,India,gmail.com,IOS,Credit Card,49,3,yes,0
CUST101125,Meera Verma,41,female,520246,INR,59,basic,,,Monthly,4913.82,0,0,1,BEAUTY,Lucknow,IN,yahoo.com,web,CREDIT CARD,1098,5,no,0
CUST101126,Neha Mehta,55,Female,765608,INR,41,Silver,,,RARELY,2743.93,9,0,9,BEAUTY,Pune,IN,gmail.com,IOS,Wallet,1139,3,No,1
CUST100340,Ayaan Chopra,31,Female,801702,INR,8,Gold,,16-02-2026,Monthly,953.52,13,8,4,FASHION,Hyderabad,INDIA,outlook.com,Android,upi,1672,2,Yes,0
CUST101129,Aadhya Sharma,33,MALE,630334,USD,24,Platinum,24-08-2021,19-04-2022,Monthly,1090.73,18,8,10,FASHION,hyderabad,India,company.com,Desktop,CREDIT CARD,838,5,No,0
CUST101130,Diya Das,40,Male,794881,INR,45,Silver,,,weekly,896.32,21,18,3,HOME DECOR,chenai,India,company.com,web,CREDIT CARD,1053,5,No,0
CUST101131,Ayaan Patel,52,male,177868,INR,40,silver,,19-11-2025,RARELY,1729.48,6,4,2,Gaming,HYDERABAD,IN,company.com,web,Wallet,2091,3,Yes,0
CUST101132,Ishaan Patel,16,FEMALE,567153,INR,59,Basic,,30-11-2024,Rarely,1102.8,2,0,2,Grocery,Ahmedabad,INDIA,hotmail.com,IOS,upi,508,4,Yes,0
CUST101133,Riya Kapoor,35,Female,473000,INR,76,Silver,,,Monthly,3506.81,11,3,8,gaming,delhi,INDIA,GMAIL.COM,android,Cash,1467,1,yes,0
CUST101134,Priya Chopra,19,Male,1026127,INR,49,basic,,,RARELY,1118.83,36,24,12,Home Decor,Bengaluru,India,gmail.com,Mobile,Credit Card,2410,2,No,1
CUST101135,Aditya Patel,23,Female,711859,INR,77,basic,,,Weekly,5137.78,55,3,29.5,Fashion,Mumbai,india,gmail.com,iOS,upi,164,5,yes,0
CUST101136,Amit Kapoor,23,Female,357670,INR,49,Silver,,,Monthly,1512.16,1,0,2,GROCERY,Pune,INDIA,yahoo.com,IOS,Debit Card,908,2,No,0
CUST101138,Arjun Verma,29,male,435540,USD,54,Silver,,,Rarely,818.64,9,6,4,Sports,pune,India,rediffmail.com,Android,Cash,863,3,Yes,0
CUST101139,Vivaan Chopra,16,MALE,484373,INR,21,Silver,,,weekly,5688.35,7,5,2,books,JAIPUR,India,hotmail.com,Desktop,Wallet,974,1,No,0
CUST101140,Rahul Mishra,26,Other,477006,USD,59,Platinum,,18-10-2024,Monthly,5899.62625,5,1,4,Kids,AHMEDABAD,India,gmail.com,IOS,CREDIT CARD,185,5,No,0
CUST101141,Vivaan Iyer,33,Male,594863,INR,65,Silver,,25-08-2021,Daily,1375.55,14,8,7,beauty,Lucknow,India,company.com,Web,Wallet,1546,5,No,0
CUST101142,Reyansh Kumar,25,FEMALE,586971,INR,25,Gold,,,Weekly,1284.44,4,2,2,GAMING,Delhi,india,rediffmail.com,Android,Credit Card,1934,4,No,1
CUST101143,Amit Kumar,51,Male,651168,USD,33,Silver,12-11-2024,,Monthly,501.57,11,0,11,Gaming,LUCKNOW,India,gmail.com,iOS,Credit Card,1342,1,Yes,0
CUST101144,Vihaan Joshi,29,female,1081290,INR,53,Gold,,,Daily,5899.62625,27,24,4,Beauty,BENGALURU,IN,outlook.com,iOS,Credit Card,886,5,Yes,0
CUST101145,Ayaan Verma,37,Female,236716,INR,39,basic,,,monthly,5899.62625,7,6,1,Sports,Mumbai,India,hotmail.com,Web,UPI,1511,5,Yes,0
CUST101146,Aadhya Mishra,40,MALE,878272,USD,76,Silver,09-12-2021,,RARELY,1000.64,10,8,3,Gaming,delhi,India,yahoo.com,Android,Wallet,1688,5,Yes,0
CUST101147,Pooja Joshi,22,FEMALE,522219,INR,100,silver,30-08-2021,,Rarely,1240.17,6,3,3,HOME DECOR,KOLKATA,india,GMAIL.COM,Desktop,Wallet,1245,4,Yes,0
CUST101148,Kiara Mishra,27,Other,219723,INR,60,basic,,07-09-2023,monthly,2044.56,6,2,4,Electronics,Hyderabad,INDIA,gmail.com,Android,Credit Card,1447,5,Yes,0
CUST101149,Aarav Verma,31,female,1624964.875,INR,48,Gold,,,RARELY,1989.96,11,0,11,fashion,Ahmedabad,India,gmail.com,iOS,UPI,1301,5,No,1
CUST101150,Amit Reddy,23,Female,334221,INR,76,Gold,,,Daily,2956.19,9,2,8,Sports,PUNE,India,GMAIL.COM,Web,CREDIT CARD,1255,1,No,0
CUST101151,Ishaan Sinha,37,MALE,1456001,INR,93,Silver,30-01-2025,,weekly,1818.11,39,10,29,Electronics,LUCKNOW,india,company.com,IOS,upi,269,3,yes,0
CUST101152,Myra Singh,30,MALE,398026,USD,44,Gold,31-08-2021,,Weekly,2824.43,2,0,2,food court,Pune,India,gmail.com,Android,Debit Card,771,4,yes,0
CUST101153,Ira Nair,15,female,283680,INR,30,Gold,,10-04-2024,Monthly,2374.03,4,3,2,fashion,Delhi,India,GMAIL.COM,IOS,Cash,1758,1,No,1
CUST101154,Pooja Singh,37,Female,622984,INR,40,Gold,,,Daily,2984.26,16,5,10,Kids,jaipur,india,outlook.com,Mobile,Credit Card,2082,2,Yes,0
CUST101155,Saanvi Reddy,23,Female,292852,INR,22,Silver,,,monthly,1898.44,16,10,6,BEAUTY,Kolkata,INDIA,gmail.com,iOS,upi,507,5,Yes,1
CUST100995,Riya Das,59,FEMALE,1624964.875,INR,83,PLATINUM,,,Monthly,3987.86,1,0,1,Books,Bengaluru,INDIA,yahoo.com,Desktop,Cash,1754,3,No,1
CUST101157,Diya Nair,37,female,423455,INR,92,silver,,,monthly,1578.99,11,5,7,Home Decor,Chennai,India,GMAIL.COM,Android,Wallet,0,3,Yes,0
CUST101158,Kiara Singh,45,FEMALE,661594,INR,55,Silver,,10-07-2025,Daily,453.13,0,0,0,Fashion,pune,india,company.com,Desktop,UPI,993,1,yes,1
CUST101159,Meera Iyer,23,male,1624964.875,INR,64,Platinum,,,Monthly,910.7,2,1,0,Sports,Jaipur,india,gmail.com,android,Credit Card,1334,4,No,0
CUST101160,Aarav Sinha,41,MALE,327003,INR,56,PLATINUM,,,Daily,1514.84,4,0,4,sports,BENGALURU,india,GMAIL.COM,Desktop,upi,889,1,yes,0
CUST101161,Ira Sinha,50,Female,1251067,INR,83,basic,,,RARELY,2230.93,14,2,12,Home Decor,MUMBAI,india,hotmail.com,IOS,Cash,1010,5,Yes,0
CUST101162,Krishna Das,23,FEMALE,471440,INR,78,Silver,,,Daily,1528.68,55,26,27,Fashion,Hyderabad,INDIA,gmail.com,Android,Cash,1990,4,No,0
CUST101163,Ira Chopra,33,Other,1027128,INR,43,Silver,,17-01-2024,monthly,427.28,20,18,3,gaming,Hyderabad,India,company.com,iOS,Credit Card,64,5,No,0
CUST101164,Arjun Sharma,3.5,male,1624964.875,INR,95,PLATINUM,,,RARELY,5236.21,1,0,1,Food Court,AHMEDABAD,INDIA,GMAIL.COM,iOS,Credit Card,1734,4,yes,1
CUST101165,Neha Rao,44,Male,469218,USD,54,Platinum,,,Monthly,3148.7,16,7,8,food court,AHMEDABAD,India,gmail.com,Desktop,Credit Card,523,4,No,0
CUST101166,Amit Iyer,32,FEMALE,541373,INR,40,silver,,,Monthly,539.8,38,21,17,fashion,BENGALURU,India,gmail.com,Mobile,CREDIT CARD,1167,5,No,1
CUST101167,Meera Joshi,36,male,1624964.875,INR,30,PLATINUM,,,Monthly,1777.24,53,26,15,Books,ahmedabad,IN,rediffmail.com,Web,Credit Card,1240,4,Yes,0
CUST101168,Amit Sinha,41,MALE,1276701,INR,74,basic,18-03-2025,,Daily,1597.33,12,1,11,Sports,HYDERABAD,India,GMAIL.COM,IOS,upi,798,5,No,0
CUST101169,Myra Kapoor,34,Male,707826,USD,54,Silver,,,weekly,237.67,9,7,2,Food Court,PUNE,india,company.com,IOS,upi,1174,2,Yes,0
CUST101170,Amit Rao,32,female,1034366,INR,51,Gold,,,monthly,1182.57,6,0,5,BEAUTY,Ahmedabad,India,GMAIL.COM,Mobile,Credit Card,2805,1,no,0
CUST101171,Aadhya Mishra,43,Other,652742,INR,82,Silver,,,Daily,818.77,0,0,1,GAMING,JAIPUR,India,yahoo.com,Mobile,Cash,1248,5,No,0
CUST101172,Pooja Verma,25,MALE,651168,USD,93,basic,,11-05-2024,RARELY,642.65,18,15,3,Beauty,Jaipur,India,yahoo.com,Android,Credit Card,1473,4,Yes,0
CUST101173,Riya Nair,38,FEMALE,561204,INR,29,Silver,,26-10-2024,weekly,2549.31,21,10,10,Fashion,AHMEDABAD,India,hotmail.com,Web,Wallet,1647,1,yes,0
CUST101174,Priya Gupta,36,MALE,529610,INR,33,GOLD,,31-12-2025,Weekly,587.53,29,19,10,fashion,chenai,India,GMAIL.COM,IOS,Credit Card,2102,5,Yes,0
CUST101175,Riya Mishra,25,Male,1510667,INR,56,basic,17-10-2021,,Daily,1685.42,22,10,13,GAMING,lucknow,India,gmail.com,web,Credit Card,1960,1,no,0
CUST101176,Ananya Gupta,34,MALE,1624964.875,INR,10,Gold,22-04-2021,,Rarely,1763.35,3,2,0,gaming,JAIPUR,India,hotmail.com,web,Credit Card,1069,3,no,1
CUST101177,Aditya Rao,63.5,Female,1118074,INR,49,PLATINUM,,,Monthly,1735.78,10,3,6,KIDS,Kolkata,india,gmail.com,Web,upi,1521,5,yes,0
CUST101178,Amit Chopra,26,female,898045,INR,34,silver,,,Monthly,1933.57,55,13,29.5,kids,JAIPUR,India,hotmail.com,IOS,CREDIT CARD,1666,4,yes,0
CUST101179,Arjun Iyer,28,Female,648344,INR,45,PLATINUM,20-11-2022,02-01-2024,Weekly,1122.14,54,13,29.5,Beauty,Bengaluru,india,gmail.com,web,UPI,1109,3,Yes,0
CUST101180,Vihaan Sharma,44,MALE,898548,USD,66,silver,,05-02-2024,Rarely,5899.62625,29,16,13,HOME DECOR,CHENNAI,India,hotmail.com,Web,Credit Card,916,3,Yes,0
CUST101181,Ananya Joshi,45,MALE,510597,INR,62,PLATINUM,,,Daily,5569.46,10,9,0,Books,Lucknow,India,gmail.com,IOS,upi,693,2,no,0
CUST101182,Priya Kumar,33,female,691860,INR,59,PLATINUM,25-07-2024,,Monthly,1684.76,1,0,1,gaming,delhi,India,company.com,iOS,UPI,1039,5,No,1
CUST101183,Sai Joshi,28,Male,547083,INR,61,Silver,02-07-2025,,Daily,2442.09,6,4,2,Fashion,Chennai,india,rediffmail.com,Web,upi,1324,2,Yes,0
CUST101184,Amit Gupta,53,Male,674925,INR,57,Gold,,,Monthly,2392.35,8,5,2,Gaming,chenai,INDIA,outlook.com,web,upi,1466,5,No,0
CUST101185,Vihaan Chopra,59,MALE,498030,INR,51,silver,,,Monthly,1056.48,21,6,16,Fashion,jaipur,india,GMAIL.COM,web,upi,394,3,Yes,0
CUST101186,Priya Kumar,39,MALE,474368,INR,70,Gold,,,Rarely,1015.75,14,0,15,Food Court,Mumbai,India,GMAIL.COM,Android,Credit Card,1075,3,yes,1
CUST101188,Sai Nair,35,Male,915897,INR,59,PLATINUM,,,RARELY,927.46,0,0,0,HOME DECOR,Ahmedabad,India,rediffmail.com,Android,upi,1202,2,No,0
CUST101189,Aadhya Mehta,27,Male,362993,INR,70,GOLD,,,Rarely,5899.62625,43,11,29.5,Food Court,Delhi,india,yahoo.com,iOS,Credit Card,1661,4,No,0
CUST101190,Ira Gupta,18,female,538535,INR,57,basic,,24-03-2023,Daily,1634.11,46,26,6,Electronics,KOLKATA,India,company.com,Mobile,upi,196,5,yes,0
CUST101191,Aditya Das,15,Male,725285,INR,51,Basic,12-12-2022,,Daily,1539.85,55,19,29.5,Books,mumbai,India,gmail.com,IOS,Cash,59,5,yes,0
CUST101192,Pooja Khan,33,FEMALE,695004,INR,65,Silver,25-10-2024,,Rarely,1238.87,17,3,14,Fashion,NEW DELHI,India,outlook.com,Web,Credit Card,865,3,no,0
CUST101193,Aadhya Sinha,39,Other,730805,INR,52,Silver,,26-01-2023,Monthly,1267.23,14,12,1,fashion,chenai,India,hotmail.com,Web,CREDIT CARD,1164,1,No,0
CUST101194,Sara Gupta,39,FEMALE,895806,INR,61,Platinum,,,monthly,4647.64,20,4,17,Home Decor,MUMBAI,India,gmail.com,Desktop,upi,551,3,yes,1
CUST101195,Pooja Joshi,50,Other,247810,USD,57,Basic,,,Weekly,2198.93,15,9,6,Sports,Chennai,India,rediffmail.com,Desktop,CREDIT CARD,993,1,no,0
CUST100344,Reyansh Reddy,38,Male,651168,INR,57,Platinum,,,Daily,524.1,3,0,4,Grocery,Chennai,India,gmail.com,IOS,CREDIT CARD,1472,6,No,0
CUST101197,Vihaan Das,40,female,651168,INR,41,Silver,,,Weekly,2617.1,15,11,4,Books,chenai,India,hotmail.com,IOS,Credit Card,446,1,No,0
CUST101198,Diya Iyer,15,Male,930743,INR,65,PLATINUM,,,weekly,4047.12,10,3,7,Electronics,LUCKNOW,India,outlook.com,Android,Credit Card,1790,0,yes,0
CUST101199,Arjun Verma,45,Male,985618,INR,86,basic,27-11-2021,,monthly,2346.38,-3,26,8,grocery,MUMBAI,IN,company.com,web,upi,276,1,No,0
CUST101200,Ishaan Kapoor,37,MALE,611542,INR,66,silver,,,Monthly,1280.55,4,0,4,BEAUTY,Delhi,india,GMAIL.COM,android,UPI,1510,5,No,0
CUST101201,Arjun Khan,49,Female,801707,INR,54,silver,06-08-2025,,Monthly,2254.15,5,1,5,Electronics,Hyderabad,IN,hotmail.com,IOS,CREDIT CARD,1012,3,Yes,0
CUST101202,Rahul Mehta,40,Female,472304,INR,1,Gold,,,monthly,1309.82,8,0,9,Electronics,chenai,India,rediffmail.com,android,CREDIT CARD,1243,4,Yes,1
CUST101203,Arjun Kumar,33,Other,468376,INR,40,Platinum,11-09-2024,,Weekly,2317.18,8,3,6,Sports,Mumbai,India,GMAIL.COM,IOS,Credit Card,1039,1,yes,0
CUST101204,Amit Khan,27,Male,916167,USD,90,Silver,,,RARELY,634.94,28,15,13,kids,Pune,IN,gmail.com,android,UPI,1031,3,No,0
CUST101205,Arjun Nair,29,Male,587870,INR,90,Basic,,21-06-2023,Monthly,604.19,25,1,24,FOOD COURT,delhi,India,yahoo.com,iOS,Cash,885,2,No,0
CUST101206,Priya Mehta,30,male,643215,USD,56,GOLD,,18-04-2026,RARELY,1399.59,11,1,11,BEAUTY,Lucknow,IN,gmail.com,iOS,Wallet,2410,4,yes,0
CUST101207,Ishaan Das,20,Male,735174,INR,24,Platinum,,,Daily,3606.24,10,0,9,GAMING,jaipur,India,gmail.com,Web,upi,2287,1,no,0
CUST101208,Vivaan Iyer,33,Female,858677,INR,73,Platinum,,,Daily,3109.63,4,2,3,gaming,Pune,India,gmail.com,Web,upi,1527,3,yes,0
CUST101209,Priya Kumar,29,female,591601,INR,53,GOLD,,,Monthly,3003.95,55,10,29.5,Grocery,delhi,IN,gmail.com,Web,Cash,1663,2,yes,0
CUST101210,Krishna Rao,20,Other,885845,INR,70,basic,,,Monthly,2485.68,1,0,0,GAMING,chenai,INDIA,GMAIL.COM,Mobile,Credit Card,1943,3,yes,0
CUST101211,Rahul Das,54,Other,883357,INR,58,Gold,,,weekly,777.05,0,0,0,Grocery,Bengaluru,India,company.com,Desktop,upi,1118,1,No,0
CUST101213,Vivaan Joshi,21,FEMALE,391853,INR,55,Silver,08-04-2024,,Monthly,391.37,34,22,13,SPORTS,Pune,India,gmail.com,web,upi,1360,2,No,0
CUST101214,Vihaan Chopra,30,Male,985519,INR,68,GOLD,,,Monthly,3364.33,10,8,2,food court,jaipur,IN,company.com,Web,CREDIT CARD,732,1,No,0
